match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31224,2026-09-19,2026,Arsenal,Brighton,9746,Christos Tzolis,AML,a,74,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,9676,David Raya,GK,a,90,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,5553,Declan Rice,DMC,a,90,0,1,0,1,0,0.0151376267895102,0.0922828763723373,0.084684170782566,1.0,0.0,0.0075987027958035,0.007598702795803547
31224,2026-09-19,2026,Arsenal,Brighton,8706,Eberechi Eze,Sub,a,16,0,0,0,0,0,0.0,0.0670278593897819,0.0670278593897819,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,7726,Ezri Konsa Ngoyo,DC,a,90,0,0,0,1,0,0.0361343510448932,0.084684170782566,0.084684170782566,1.0,0.0,0.0775847285985946,0.07758472859859467
31224,2026-09-19,2026,Arsenal,Brighton,5613,Gabriel,DC,a,90,0,0,0,1,0,0.0308935046195983,0.084684170782566,0.084684170782566,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,11707,Jurriën Timber,DR,a,61,0,0,0,0,0,0.0,0.0176563169807195,0.0176563169807195,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,5220,Kai Havertz,FW,a,90,0,0,0,0,0,0.0,0.3539819121360779,0.084684170782566,2.0,0.0,0.3505491688847541,0.3505491688847542
31224,2026-09-19,2026,Arsenal,Brighton,2517,Martin Odegaard,AMC,a,74,0,0,0,0,0,0.0,0.0896797180175781,0.0176563169807195,1.0,0.0,0.0720233991742134,0.07202339917421341
31224,2026-09-19,2026,Arsenal,Brighton,7526,Martín Zubimendi,Sub,a,29,0,0,0,0,0,0.0,0.0670278593897819,0.0670278593897819,2.0,0.0,0.0794259011745452,0.07942590117454529
31224,2026-09-19,2026,Arsenal,Brighton,13872,Max Dowman,Sub,a,8,0,0,0,1,0,0.0485323965549469,0.0308935046195983,0.0308935046195983,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,5304,Mikel Merino,Sub,a,29,0,0,0,0,0,0.0,0.0670278593897819,0.0670278593897819,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,8129,Riccardo Calafiori,DL,a,90,0,0,0,2,0,0.0796221047639846,0.1334127783775329,0.0361343510448932,2.0,0.0,0.0327939437702297,0.032793943770229816
31224,2026-09-19,2026,Arsenal,Brighton,7254,Viktor Gyokeres,Sub,a,16,0,0,0,1,0,0.2692977488040924,0.2692977488040924,0.0,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Brighton,Arsenal,11711,Bart Verbruggen,GK,h,90,0,0,0,0,0,0.0,0.0486106574535369,0.0486106574535369,0.0,0.0,0.0,0.0
